_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb6c2265a296856911e7cc5,https://www.adventureplus.net.au/,adventure+: Playground Equipment Suppliers in Australia,https://www.adventureplus.net.au/,For over 35 years  adventure+ has been providing Australia with fun  safe and innovative outdoor commercial playground ... sales@adventureplus.net.au.,Adventure Plus,sales@adventureplus.net.au,"['unit s2099v fortress play unit s4280x fenwick play unit', 'pearceside play unit r4299 giant tribox play unit', 'windsor play unit s1008v kinda house play unit', 'unit r4295 delta tribox play unit', 'unit s0001w enfield play unit', 'emerald play unit', 'big crawling tribox play unit steel play equipment', 's1008w kinda house play unit s1013v belford play unit', 'kellyview play unit', 'enfield play unit']",['1983'],['$3M'],$0,['11-50'],"[' Thomastown, Victoria, Australia']",['1 2 3 4 5 6 7 8'],"['Tom Landon-Smith', 'CEO', None]","['72 Latitude Blvd, Thomastown VIC 3074, Australia']",['Recreation']
5eb6c4f7fc8c7e73f71e7cc5,http://www.skillbuilders.com.au/our-team/about,Therapy Solutions for Kids - Skillbuilders | Australia,https://www.skillbuilders.com.au/,Visit our Therapy Shop. Over 1600 products to suit all sorts of needs. We accept purchase orders and you can generate quotes. Shop now. page-content.,Skillbuilders,['info@skillbuilders.com.au'],"['children', 'primary school aged children', 'small group therapy programmes', 'visual motor skills', 'childrens fine motor', 'a home programme children', 'child-led learning activities', 'gross motor skill development', 'canning vale', 'many different skills']",['1994'],['None'],None,['11-50'],['None'],['29.99   27'],"['Mark Young', 'CEO', None]","['1/24 Hammond Rd, Cockburn Central WA 6164, Australia']",['Information Technology & Services']
5eb6c70a75e27bc9f01e7cc5,https://www.pacificlab.com.au/,Pacific Laboratory Products,https://www.pacificlab.com.au/,Established in 2005  the company has grown to support a head office in Melbourne  with sales offices in states throughout Australia and in Auckland  New ...,Pacific Laboratory Products,info@labfriend.com.au,"['plp pty ltd. plp', 'plp service engineers', 'plp', 'other equipment', 'customer service', 'non plp items', 'suspension plp', 'products', 'other services', 'indent products']","['May 5, 2012']",['$16.8M'],$0,['1-10'],"[' Sydney, New South Wales, Australia']",['+61 3 9845 0300'],"['Liz Wilde - MD', 'CEO', None]","['L 1 15-33 Alfred St Blackburn, VICTORIA, 3130 Australia']","['Advanced Materials', 'Biotechnology']"
5eb6c8e8f1c972d9d11e7cc5,https://www.ricgroup.com.au/about-us/,RIC Publications: Educational Resources | Teacher_ School ...,https://www.ricpublications.com.au/,Australian Curriculum Global geography – Through an ICT and Inquiry lens – Year 4 ebook. $39.95. Anzac Day – Honouring our Heritage – Ages 6–12.,R.I.C Publications,lienhe@ric.vn,"['teacher resource series', 'australian curriculum science science', 'australian curriculum mapping skills', 'teacher resources', 'australian curriculum history', 'teacher resource books', 'science teaching resources', 'australian curriculum economics', 'australian curriculum english', 'australian curriculum links']",['1986'],['$81.4M'],$0,['11-50'],"['Balcatta, WA']",['+61 8 9240 9888'],"['Seamus McGuinness', 'Managing_Director', None]","['5 Bendsten Pl, Balcatta WA 6021, Australia']",['Software']
5eb6c9a73c6af847871e7cc5,http://www.mediflex.com.au,Mediflex Industries,https://www.mediflex.com.au/,Mediflex offers Australia's widest range of disposable gloves  including latex  nitrile and neoprene examination gloves  examination grade vinyl gloves  ...,Mediflex Industries,['None'],"['powder free nitrile gloves', 'nitrile gloves', 'free nitrile gloves', 'free black nitrile gloves', 'powder free pink nitrile examination gloves', 'plus powder free purple nitrile gloves', 'nitrile gloves product', 'free orange nitrile gloves', 'powder free clear vinyl examination gloves', 'free pink nitrile gloves']","['Sep 21, 2019']",['$5M'],$0,['11-50'],"['Kingsgrove, NSW']",['+61 2 9150 7405'],"['GEOFFREY GRANT BARLOW', 'Director', None]","['Suite 2, Level 1/6 The Crescent, Kingsgrove NSW 2208, Australia']","['Health Care', 'Tourism']"
5eb6cad795a02f54c11e7cc5,http://www.uneedit.com.au/about_us.php,About Us-Help When You Need It - homeless shelters,http://helpwhenyouneedit.org/AboutUs.php,We have up to date listings for over 8 000 Mental Health Treatment centers  sourced from http://www.samhsa.gov/. Legal Assistance. We have listed almost 800 ...,Uneedit Supplies,['help@helpwhenyouneedit.org'],"['snap benefit eligibility', 'foods', 'food stamps', 'pet food', 'hot food', 'food products', 'food pantries', 'use snap benefits', 'california snap', 'snap']",['2006'],['None'],None,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 1300 135 899'],"['STUART MCCLELLAND', 'Director', None]","['164-166 Beaconsfield St, Milperra NSW 2214, Australia']",['Financial Services']
5eb6cbbb8e1ea19f721e7cc5,https://hospitalathome.com.au/,Hospital at Home - Independent Living Centres Australia,https://ilcaustralia.org.au/suppliers/3973,Details. Head Office. 1 / 30 Heathcote Road MOOREBANK NSW 2170 AU ... URLs. Hospital at Home: http://www.hospitalathome.com.au ...,Eniax Pty Ltd,['info@atlasmcneil.com.au'],"['standard model model comfort cushion large', 'suppliers model standard', 'suppliers model homecraft', 'model', 'seat model wymo', 'standard model seat belt', 'model homecraft', 'commode model', 'carers model', 'model swivel bather']",['Apr 2019'],['None'],None,['11-50'],"[' Chippendale, New South Wales, Australia']",['1800 330 066'],"['Salah Sukkarieh', 'founder(s)', None]","['343 Little Collins St, Melbourne VIC 3000, Australia']","['Agriculture', 'Artificial Intelligence']"
5eb6cd0b76b872aac31e7cc5,http://jadavey.com.au/who-we-are/,WHO WE ARE – JA Davey Pty Ltd,https://jadavey.com.au/who-we-are/,Sep 2  2016 - JA Davey have been trading in Australia since 1938  and since then has grown to include offices in all states of Australia as well as in New ...,J A Davey,['info@jadavey.com.au'],"['skin care products', 'ja davey pty ltd', 'omron products', 'particular personal information', 'personal information additional information', 'ja davey pty ltd.', 'product repairs', 'ja davey', 'other conditions', 'ja davey act']",['1938'],['$5.2M'],$0,['51-200'],"['Port Melbourne, Victoria']",['+61 3 9646 5488'],"['Stephen Davey', 'CEO', None]",['253 Gnangara Road Wangara WA'],['Import & Export']
5eb6cf8d2afda4b75b1e7cc5,http://www.axxin.com/About.php,About Axxin - Axxin,https://www.axxin.com/About.php,Information on how Axxin provides cost effective point of care diagnostics and near patient applications and our extensive experience in instrument design.,Axxin,sales@axxin.com,"['test development axxin', 'axxin instruments', 'axxin platform design', 'axxin service', 'contact axxin', 'care instrument axxin', 'detailed test information axxin', 'desktop software axxin products', 'axxin cloud', 'axxin cubic']",['27 June 1997'],['$8.22 millionUSD'],None,['None'],"[' Fairfield, Victoria, Australia']",['+61 3 9329 1167'],"['Andrew Lysikatos', 'CEO', ['andrew.l@axxin.com']]","['582 Heidelberg Rd, Fairfield VIC 3078, Australia']",['Health Diagnostics']
5eb6d0b930966bc45d1e7cc5,http://medicoservices.com.au/,Medico Services – Hygiene Services Waste Disposal,https://medicoservices.com.au/,Access to a range of quality products and services sourced in Australia for your individual needs. Courteous and pleasant staff who are discreet and professional.,Medico Services,info@medaust.com,"['related waste services', 'exceptional customer service', 'services', 'service vehicles', 'service solutions', 'washroom related products', 'medico services', 'washroom products', 'medical waste disposal', 'products']",['1972'],['$23.1M'],$0,['2-10'],"[' Lidcombe, New South Wales, Australia']",['61 2 9009 4777'],"['Paul Freeman', 'CEO', None]",['None'],['Health Care']
5eb6d180d6c5e588bc1e7cc5,http://www.abaxkf.com.au/about-us/,About us - Abax Kingfisher,https://www.abaxkf.com.au/about-us/,These moments make us realise how much of a difference Abax Kingfisher can ... ABN: 79 064 734 505; P: 02 8786 5600; E: info@abaxkf.com.au; Postal: P.O. ...,Abax Kingfisher,customerservice@abax.co.uk,"['leg chair yuki chair spacemaker', 'tr00 library trolley kingfisher', 'kingfisher library', 'kingfisher library shelving', 'kingfisher library shelving lumber', 'at107 book trolley bella chair', 'kingfisher mobile library shelving', 'kingfisher mobile library', 'abax kingfisher compact', 'customised kingfisher library shelving']",['2003'],['None'],None,['501-1000'],"['Wetherill Park, NSW']",['+61 1300 300 369'],"['ASHLEY BAXTER', ' director_active']","['Unit7/1 Cowpasture Pl, Wetherill Park NSW 2164, Australia']","['Automotive', 'Fleet Management']"
5eb6d2f157712c0e6b1e7cc5,https://www.noone.com.au/about-us/,About | Noone,https://www.noone.com.au/about/,Noone has modern manufacturing facilities in Melbourne  Victoria and our strategic alliances with manufacturers in Indonesia  Fiji  Vietnam and China ensures ...,Noone Imagewear,info@nomanini.com,"['college lara primary school wesley', 'woodville primary school wesley college', 'school wesley college sports', 'school lara lake primary school waverley college', 'wesley trinity lutheran college similar products damascus college beaconsfield primary school marian college st patricks primary school sunbury downs', 'college newhaven college', 'college st francis xavier primary school', 'apostle primary school brentwood park primary school', 'pakenham primary school altona college', 'oberon primary school clonard college']",['2010'],['None'],None,['11-50'],['None'],['+61 3 9379 5037'],"['michael farrugia', 'Managing_Director', None]","['543 Keilor Rd, Niddrie VIC 3042, Australia']","['Mobile', 'Payments']"
5eb6d3e51fd67335b41e7cc5,http://www.williamson.com.au/about-us.html,About Us » Williamson International,http://www.williamson.com.au/about-us.html,Williamson International marked its beginning years ago. Today  it has become one of the leading providers of corporate wear and school uniforms in Australia.,Williamson International,['sales@williamson.com.au'],"['school uniforms', 'quality uniforms', 'retail school uniforms', 'corporate uniforms', 'quality corporate clothing', 'uniforms', 'high quality', 'high quality products', 'schools', 'quality garments']",['1969'],['$11.4M'],$0,['0-1'],['None'],['+61 7 3267 2800'],"['JORGE E ARBOLEDA', ' secretary_inactive', ['jorge@williamson.com.au']]","['61 Links Ave N, Eagle Farm QLD 4009, Australia']",['E-Commerce']
5eb6d4b11fa223ec991e7cc5,https://www.halogenics.com/index.html,Halogenics,https://halogenics.com/,Founded in 2008  Halogenics is a software and consulting company dedicated to providing database solutions for the biomedical research and education ...,Halogenics,sales@halogenics.com,"['comprehensive software solutions', 'software development', 'database systems', 'better software', 'biomedical research', 'interactive data systems', 'atlassian jira', 'other third party code', 'research institutions', 'web application solutions']","['Jan 1, 2008']",['None'],None,['1-10'],"[' Melbourne, Victoria, Australia']",['+61 3 9972 4777'],"['EMMANUEL AGU', ' president_inactive', None]","['20/567 Collins St, Melbourne VIC 3000, Australia']","['Database', 'Web Development']"
5eb6d573eeef09f4631e7cc5,http://www.sapphirebioscience.com/page.jsp?id=1,Australia - Sapphire Bioscience,https://www.sapphirebioscience.com/page.jsp?id=1,​Sapphire Bioscience is an importer & distributor of research products for the Life ... We offer one contact point to provide you with access to many Suppliers. ... Please visit our suppliers page for links to the web sites of each of Sapphire ...,Sapphire Bioscience,contact@sapphireboard.com,"['pathway', 'disease pathway', 'wnt signalling pathway diaclone', 'cell lung cancer pathway diaplex', 'disease pathway genetex', 'signalling pathway', 'colorectal cancer pathway agrisera', 'breast cancer pathway neurotrophin', 'viral carcinogenesis pathway multiplex elisa validation', 'direct elisa protocol diaclone indirect flow cytometry protocol']","['Feb 19, 2018']",['None'],None,['1-10'],"['Waterloo, NSW']",['+61 2 9698 2022'],"['Andrew Richardson, Ryan Nguyen, Stephen Warburton', 'founder(s)', None]","['G1/44-70 Rosehill St, Redfern NSW 2016, Australia']","['Automotive', 'Computer']"
5eb6d5ed1ea282b3c71e7cc5,http://www.medsurg.com.au/,Medical Supplies and Surgical Instruments,https://www.medsurg.com.au/,Telephone: (07) 3859 2900. Email: medical@medsurg.com.au. Address: 33 Fulcrum Street  Richlands Q 4077. Copyright © Medical and Surgical Requisites.,Medical and Surgical Requisites,sales@ashmed.com.au,"['single terumo needle', 'cm retention tubular heine', 'terumo needle', 'cm limb', 'x terumo needle', 'single tube non-latex inflation bag tubigrip', 'single tube non-latex inflation bag medipore', 'small adult other trolleys terumo needle', 'castors terumo needle', 'terumo dental needle']",['2010'],['$11.7B'],$0,['1-10'],"[' Brighton, Victoria, Australia']",['+61 7 3859 2900'],"['Charles N. Mills', 'CEO', None]","['33 Fulcrum St, Richlands QLD 4077, Australia']",['Medical Device']
